time,C,Phi,R_obs,R_theory,D_eff,sigma,stage
22395.0,1.7736218158623345,1.2051993458685026,0.23582093366645895,1.471641867332918,1.0,0.48559226528724914,Sleep stage W
22410.0,1.884447786705121,1.2687740311610702,0.2426254559216665,1.485250911843333,1.0,0.49085545069676695,Sleep stage W
22425.0,1.934971593761135,1.2791775221406472,0.25633426958716626,1.5126685391743324,1.0,0.4812138546440015,Sleep stage W
22440.0,1.8007066798824836,1.2224973251741935,0.23648696107613193,1.472973922152264,1.0,0.48854010519303964,Sleep stage W
22455.0,1.7107339189330615,1.1260737988860954,0.2926680048868243,1.5853360097736486,0.9582841131446566,0.48933709388927965,Sleep stage W
22470.0,1.6394851398915313,1.0850476242352547,0.3258891341541633,1.6517782683083266,0.914759516438513,0.49830822706664646,Sleep stage W
22485.0,1.7933104727063265,1.154288503042436,0.28725466543229833,1.5745093308645965,0.9867244188811649,0.4760671909124886,Sleep stage W
22500.0,1.8813185356712285,1.1806452650369001,0.2967331896310232,1.5934663792620465,1.0,0.47219873911897375,Sleep stage W
22515.0,1.8872411134470346,1.1463516489936185,0.3268396738535229,1.6536793477070457,0.9955388814603993,0.44908877164697125,Sleep stage W
22530.0,1.8256637730341576,1.1453751258292566,0.296971984052984,1.593943968105968,1.0,0.42870951694263276,Sleep stage W
22545.0,1.6736998480929512,1.13471166589478,0.25780947607256877,1.5156189521451375,0.9731998416114002,0.4225800584175228,Sleep stage W
22560.0,1.635790322971238,1.1001484991551715,0.29059252939796887,1.5811850587959377,0.9403588629147658,0.42450272934696526,Sleep stage W
22575.0,1.904132627645443,1.2396912163332452,0.2679866577087965,1.535973315417593,1.0,0.41189427106051346,Sleep stage W
22590.0,1.8770592150659682,1.2274036107394144,0.26464628205516977,1.5292925641103396,1.0,0.4520175772620135,Sleep stage W
22605.0,1.883035718830212,1.24816312639807,0.25432276399009146,1.508645527980183,1.0,0.47669623210014894,Sleep stage W
22620.0,1.91538394349406,1.3090805199249944,0.23157606210647944,1.4631521242129588,1.0,0.46503773080255023,Sleep stage W
22635.0,1.9955643530511138,1.1845024779144073,0.3423639419331439,1.6847278838662878,1.0,0.45801487173762806,Sleep stage W
22650.0,1.5974541156200244,1.1435656769861586,0.22543221651803913,1.4508644330360783,0.9628096761047065,0.4932358197167509,Sleep stage W
22665.0,1.7558796434884474,1.2374074796420573,0.20949936555918,1.41899873111836,1.0,0.4775814573218159,Sleep stage W
22680.0,1.699467221402436,1.135480723915672,0.27043565803365316,1.5408713160673062,0.9713296724022912,0.4677704580569831,Sleep stage W
22695.0,1.598252264511884,1.1173452825620631,0.2576939400733608,1.5153878801467218,0.9439176767519197,0.49567220172500687,Sleep stage W
22710.0,1.4953389603730234,1.1023808220040627,0.22244266663699638,1.4448853332739928,0.9388033202361771,0.43817515834907883,Sleep stage W
22725.0,1.4329641193374425,1.0275785021811625,0.292517425122718,1.5850348502454361,0.8797950023219449,0.47201548829198325,Sleep stage W
22740.0,1.7660868516864505,1.1547817645856884,0.27105839786047914,1.5421167957209583,0.9917332469629706,0.49236097128157386,Sleep stage W
22755.0,1.8416074658487416,1.2950653803243704,0.21100945706211408,1.422018914124228,1.0,0.46383797653200515,Sleep stage W
22770.0,1.922398296728762,1.332367537151737,0.2214219211758794,1.4428438423517589,1.0,0.4878834713878049,Sleep stage W
22785.0,1.944873986913937,1.3087093405838652,0.24305039576100768,1.4861007915220155,1.0,0.47446898807976035,Sleep stage W
22800.0,1.9067610028782587,1.2897025710728964,0.2392250917558592,1.4784501835117183,1.0,0.4702040063092391,Sleep stage W
22815.0,1.8880091760482178,1.3583886288369367,0.19494441280208102,1.389888825604162,1.0,0.5305274805867298,Sleep stage W
22830.0,1.8818187708503635,1.3516033946882937,0.19614310612335645,1.392286212246713,1.0,0.47714749007564117,Sleep stage W
22845.0,1.8654145031669902,1.3411441400957733,0.1954563821282394,1.3909127642564787,1.0,0.4775178814230668,Sleep stage W
22860.0,1.8887410944077145,1.3556434795600025,0.1966216128671005,1.3932432257342011,1.0,0.5328686624067125,Sleep stage W
22875.0,2.0223056653700757,1.306377662634083,0.27401264703671074,1.5480252940734216,1.0,0.4589020321285463,Sleep stage W
22890.0,1.945388140653646,1.2080619199197027,0.30516905159255076,1.6103381031851014,1.0,0.4195889399114979,Sleep stage W
22905.0,1.922926110367582,1.1734351412661,0.31935764608719863,1.6387152921743973,1.0,0.42898267282620883,Sleep stage W
22920.0,1.8294440790918878,1.1419575759966076,0.31288556093203007,1.62577112186406,0.9853936601753434,0.4480119027852756,Sleep stage W
22935.0,1.8066582996353515,1.1760355751592868,0.2681137959583624,1.5362275919167248,1.0,0.4696118193163557,Sleep stage W
22950.0,1.807257392252133,1.2017816840825977,0.2519075287088172,1.5038150574176345,1.0,0.4863655854163998,Sleep stage W
22965.0,1.7982006681833305,1.2054407548764816,0.2458685385029924,1.4917370770059848,1.0,0.4650177428996781,Sleep stage W
22980.0,1.904283681175121,1.1957212173295282,0.2962908299929917,1.5925816599859834,1.0,0.4534015451204383,Sleep stage W
22995.0,1.9307291088492198,1.1541854763279173,0.33640331144691926,1.6728066228938385,1.0,0.48433246961729093,Sleep stage W
23010.0,1.802736528797662,1.1085657615548201,0.3568735106270909,1.7137470212541817,0.9489079492809536,0.5049437066735567,Sleep stage W
23025.0,1.642768778040057,1.0413679416873651,0.37324124241885,1.7464824848377,0.9032500656092349,0.46557579729308746,Sleep stage W
23040.0,1.4756308496297743,0.991492806729987,0.3597629818168403,1.7195259636336806,0.8655246091725924,0.4676218016292665,Sleep stage W
23055.0,1.4541021256131752,1.0088914661266979,0.32305733896728395,1.646114677934568,0.8755689932472888,0.4609357651633732,Sleep stage W
23070.0,1.8316830605506675,1.1391564458673618,0.30919258901785984,1.6183851780357197,0.9935393326823482,0.40917563619659825,Sleep stage W
23085.0,1.9662281104407333,1.2671147710056492,0.27586819893206316,1.5517363978641263,1.0,0.4426794101729266,Sleep stage W
23100.0,1.8708760309653032,1.2010883394423653,0.2788253243029165,1.557650648605833,1.0,0.4877209070368543,Sleep stage W
23115.0,1.889641820350745,1.2159117376252215,0.27704728142577817,1.5540945628515563,1.0,0.49620504150361733,Sleep stage W
23130.0,1.8743516750290894,1.3554221511381823,0.19142726989342349,1.382854539786847,1.0,0.5404404522785848,Sleep stage W
23145.0,1.9423317621575122,1.283378754840242,0.2567258515196857,1.5134517030393715,1.0,0.48860736646220937,Sleep stage W
23160.0,1.6682257513706396,1.0615311964168088,0.35310494639906537,1.7062098927981308,0.9210635656607856,0.4437898916584688,Sleep stage W
23175.0,1.3234915866900079,0.9502853518426103,0.3332373020592032,1.6664746041184064,0.835734730163573,0.47489128224757016,Sleep stage W
23190.0,1.2051157327138995,0.919860270212039,0.30166378467656796,1.603327569353136,0.8171177303647239,0.4506345177275112,Sleep stage W
23205.0,1.2519331935934441,0.9203561255664566,0.3310911652693368,1.6621823305386736,0.818364130942474,0.4556769164816932,Sleep stage W
23220.0,1.2671379306199535,0.9495027200636232,0.30299435705011357,1.6059887141002271,0.8309697017297543,0.4515506133551871,Sleep stage W
23235.0,1.3978500342981588,1.030180783532002,0.2668268384248932,1.5336536768497864,0.8847485036124102,0.44145817433776313,Sleep stage W
23250.0,1.7072212800058384,1.1176699581100609,0.28874048236153266,1.5774809647230654,0.968304857344819,0.46199832935807483,Sleep stage W
23265.0,1.874906000051635,1.1789447843870506,0.2951627696569454,1.5903255393138909,1.0,0.47873873995211147,Sleep stage W
23280.0,1.807282880485186,1.1627796707860416,0.3062114740636047,1.6124229481272094,0.9639394046293407,0.5450623548794314,Sleep stage W
23295.0,1.741930737392435,1.137303678803027,0.2868532297668538,1.5737064595337076,0.973264115689129,0.5019983325521762,Sleep stage W
23310.0,1.7776779912600245,1.1647813276465757,0.2630951617552961,1.5261903235105923,1.0,0.4386919522799764,Sleep stage W
23325.0,1.8620063339525004,1.1740560500118862,0.2929801707225347,1.5859603414450694,1.0,0.4522050592037317,Sleep stage W
23340.0,1.7273697851014926,1.115719120315556,0.29687613645452365,1.5937522729090472,0.9714257824595438,0.48400590539280774,Sleep stage W
23355.0,1.5362440693005202,1.0966668635093089,0.24748288955347464,1.4949657791069493,0.9370316207024243,0.4472781988603327,Sleep stage W
23370.0,1.5190219958319502,1.1054169516317138,0.23342174321743436,1.4668434864348687,0.9368157113566943,0.42720643879520237,Sleep stage W
23385.0,1.520832601546549,1.0958128321119154,0.25876556571106724,1.5175311314221345,0.9145499341728356,0.4647526218741429,Sleep stage W
23400.0,1.6077405083590393,1.0882877517186147,0.29817038722488814,1.5963407744497764,0.9254364611406367,0.46806974175098787,Sleep stage W
23415.0,1.4952204377242626,1.0307076501948949,0.3149371540481105,1.629874308096221,0.8900524729219094,0.43689773378385804,Sleep stage W
23430.0,1.6744268408002092,1.0703074325456883,0.3509415318453513,1.7018830636907025,0.9192378944991422,0.5026006155038153,Sleep stage W
23445.0,1.954054895900536,1.164561931744247,0.33896564134369794,1.6779312826873958,1.0,0.5052382487353453,Sleep stage W
23460.0,1.605612916560848,1.0779571541342479,0.30921672960577495,1.61843345921155,0.9203319638553215,0.44308891068064865,Sleep stage W
23475.0,1.4054958608420776,0.9976757028530856,0.3191691853556903,1.6383383707113806,0.8598774750846717,0.44208624138422,Sleep stage W
23490.0,1.3408896032817392,0.976921974178094,0.3100618637635462,1.6201237275270923,0.8471980792964882,0.44949467744132654,Sleep stage W
23505.0,1.4602758792887052,1.0110254675947985,0.331044464079338,1.662088928158676,0.8689975651239167,0.5027172096858998,Sleep stage W
23520.0,1.5373513862166213,1.034588758765556,0.3442106016249116,1.6884212032498231,0.8800849433659633,0.4864091447634503,Sleep stage W
23535.0,1.6813040966528847,1.0937913975249536,0.32783362940330446,1.6556672588066088,0.9284076432139489,0.4358230000579276,Sleep stage W
23550.0,1.9481171855534585,1.2605030910931478,0.2727538311167449,1.5455076622334898,1.0,0.43558907688011184,Sleep stage W
23565.0,1.886357654252586,1.3613739174801964,0.19281393966475285,1.3856278793295056,1.0,0.39064018083393814,Sleep stage W
23580.0,1.7473208834457834,1.1431613682952209,0.26794657287448775,1.5358931457489755,0.9951856970203594,0.42882121145718327,Sleep stage W
23595.0,1.2965071317359007,0.981737020786621,0.2734520592203523,1.5469041184407046,0.853721750133866,0.4353875759087046,Sleep stage W
23610.0,1.3758787322066397,1.0412465967296616,0.24285589450673867,1.4857117890134774,0.8893894902033819,0.4286098847605591,Sleep stage W
23625.0,1.8172709072644921,1.1715621682965218,0.2758559394575759,1.5517118789151518,0.9996391350187138,0.4787351230720098,Sleep stage W
23640.0,1.419483722006844,0.9955667737230782,0.32543479287907373,1.6508695857581475,0.8636688499732293,0.44937894546555435,Sleep stage W
23655.0,1.5449014275458965,1.019550101445308,0.3558595125688242,1.7117190251376484,0.8852373400994349,0.45304926689997826,Sleep stage W
23670.0,1.6458218750496156,1.0749250461715005,0.33182743566596096,1.663654871331922,0.9203254081665834,0.4484443485575753,Sleep stage W
23685.0,1.4331370158657206,1.076045591759165,0.23456863587258567,1.4691372717451714,0.9065560568499613,0.41427915089899725,Sleep stage W
23700.0,1.4808525761343294,1.0533702496367001,0.2867487078806722,1.5734974157613444,0.8934386639041497,0.4741054229749287,Sleep stage W
23715.0,1.5913976684792042,1.0749083460263231,0.30733094868332866,1.6146618973666573,0.9169078386987234,0.4580645586198874,Sleep stage W
23730.0,1.999152783083281,1.1555054233985105,0.370498333701614,1.740996667403228,0.9937475200963696,0.46026931887587075,Sleep stage W
23745.0,1.9614885518253116,1.1792105146403735,0.3316956673438038,1.6633913346876077,1.0,0.5252747080795668,Sleep stage W
23760.0,1.8625597365828839,1.1276499261501136,0.3654119973585815,1.7308239947171629,0.9542957889305185,0.5467028979236854,Sleep stage W
23775.0,1.444390156020402,1.0311231100875353,0.3049091833990918,1.6098183667981836,0.8701560042436395,0.4788251175692596,Sleep stage W
23790.0,1.5511032363865327,1.0449329559628784,0.32796376332664817,1.6559275266532962,0.8964187913583336,0.47731158630325604,Sleep stage W
23805.0,1.4235246742987149,1.0160385118211717,0.30565680965636016,1.6113136193127202,0.8695103415517388,0.4511759712425108,Sleep stage W
23820.0,1.4506848402560195,1.0422847203702836,0.2911759530373218,1.5823519060746436,0.8795967721700461,0.4900711175869599,Sleep stage W
23835.0,1.4430752361390133,0.9952036769306307,0.3405005838264286,1.6810011676528571,0.8625990728713039,0.5145276237601356,Sleep stage W
23850.0,1.362089951343663,0.9659300837274168,0.33367243261294105,1.667344865225882,0.84573569408145,0.4990073958925597,Sleep stage W
23865.0,1.7157460450802593,1.0185225714853283,0.468309488773803,1.9366189775476061,0.8698375770898537,0.5429600992844461,Sleep stage W
23880.0,1.4846757192467774,0.9915474977905997,0.37393544608918405,1.747870892178368,0.8566604817978579,0.5436810901831526,Sleep stage W
23895.0,1.3133143711718864,0.9327687922155878,0.35441089255421854,1.708821785108437,0.8239444205307284,0.4640505281275775,Sleep stage W
23910.0,1.380054505529367,0.9950899050445017,0.311464454711361,1.622928909422722,0.85454398655156,0.4503954801930908,Sleep stage W
23925.0,1.592102939467497,1.057300485934513,0.3323559181158711,1.6647118362317421,0.9045522223363957,0.518875553633938,Sleep stage W
23940.0,1.5393905800187724,1.0492481173652757,0.3162682000602488,1.6325364001204976,0.8986855374407998,0.4953363110586576,Sleep stage W
23955.0,1.7060871696056583,1.1672005077329133,0.23130446983110056,1.462608939662201,0.9993728012009613,0.4474349163899492,Sleep stage W
23970.0,1.9317820356443862,1.178252791796374,0.31976552446745105,1.6395310489349022,1.0,0.46351323473829276,Sleep stage W
23985.0,1.906652430088194,1.1501409765212147,0.3312325127273359,1.6624650254546718,0.997167091092487,0.49085022318106697,Sleep stage W
24000.0,1.598861577578967,1.0827297583613151,0.29185714340063695,1.583714286801274,0.932425105111285,0.4435719086893648,Sleep stage W
24015.0,1.500314074716235,1.0319053559499136,0.3193570622837223,1.6387141245674446,0.8872359277772643,0.4325825124550382,Sleep stage W
24030.0,1.4294563651085204,1.009274502277242,0.3166404522037082,1.6332809044074164,0.8671629551107832,0.456803293466543,Sleep stage W
24045.0,1.3047232838006255,0.9687308971717901,0.30675938980214473,1.6135187796042896,0.8347208021670295,0.4725877413699809,Sleep stage W
24060.0,1.5167560885448128,1.0805897717724187,0.2762483667993008,1.5524967335986015,0.9041160925392956,0.42357583449145647,Sleep stage W
24075.0,1.6776222367984777,1.097525682477545,0.32009063939058857,1.6401812787811771,0.9319393118005155,0.4430340990425513,Sleep stage W
24090.0,1.623858264175319,1.0565764345140418,0.3480969855431003,1.6961939710862006,0.906090724289125,0.4938739337515797,Sleep stage W
24105.0,1.450024679814075,0.9939798139285622,0.3468041026433313,1.6936082052866626,0.8613603575238441,0.4930324821649135,Sleep stage W
24120.0,1.5370219393243238,1.0049373347097632,0.38447739658746094,1.7689547931749219,0.8646181563116054,0.5276227165352051,Sleep stage W
24135.0,1.623463743213845,1.0418330448531843,0.37328107817314116,1.7465621563462823,0.8921963041312543,0.5173721643511368,Sleep stage W
24150.0,1.5322815892642556,1.0533313013693213,0.3119902503715967,1.6239805007431936,0.8957623055784371,0.46727571275667873,Sleep stage W
24165.0,1.5180421076955963,1.0584057788986303,0.301472553089916,1.602945106179832,0.8947731961633378,0.411374402279143,Sleep stage W
24180.0,1.1404210399708616,0.8888038003304644,0.30900275272372124,1.6180055054474425,0.793011203968216,0.4103879581097739,Sleep stage W
24195.0,1.1267527339230046,0.8917077076154666,0.2915663813983887,1.5831327627967773,0.7981578020803398,0.4485360464920133,Sleep stage W
24210.0,1.159854843603159,0.933370802828055,0.2610418797851155,1.522083759570231,0.8164148148725379,0.42042460982407814,Sleep stage W
24225.0,1.3013508132140326,1.0001388255642658,0.2626778458258928,1.5253556916517856,0.8530273854492999,0.4664659884803702,Sleep stage W
24240.0,1.2661609906272098,0.9555435439547901,0.294822385988626,1.589644771977252,0.833562868471423,0.4807291983272376,Sleep stage W
24255.0,1.0809458601478945,0.8423745486911148,0.3296014056721853,1.6592028113443706,0.7733912085621707,0.47624237310780476,Sleep stage W
24270.0,1.1135137606039804,0.8651000628884512,0.3193171424994562,1.6386342849989124,0.7855018413279812,0.44370633217760247,Sleep stage W
24285.0,1.2017415663864008,0.8788419833933553,0.358955210440862,1.717910420881724,0.7959756336215262,0.4528222132176861,Sleep stage W
24300.0,1.296745863980769,0.9246846847487523,0.3639847993579336,1.7279695987158672,0.8115683642797616,0.4610871524249446,Sleep stage W
24315.0,1.5861032352616684,1.0449308255879899,0.3513154818018233,1.7026309636036467,0.8915041779122599,0.44949877657446297,Sleep stage W
24330.0,1.447630336500244,0.9820227753066992,0.3675151500095079,1.735030300019016,0.8496284606143697,0.4866370887345529,Sleep stage W
24345.0,1.306466143900644,0.9560756017700245,0.3234818570397673,1.6469637140795346,0.8297015346550318,0.5044934328453399,Sleep stage W
24360.0,1.3484465737280449,0.994178563660963,0.2944372885732725,1.588874577146545,0.8536497810308012,0.4987607836408746,Sleep stage W
24375.0,1.3413421323478607,0.9616865082501308,0.3379230886258697,1.6758461772517395,0.8322846596033674,0.49904500316256994,Sleep stage W
24390.0,1.4661988214721517,0.996804062850556,0.365552963513403,1.7311059270268059,0.8496878796268804,0.5142640410818038,Sleep stage W
24405.0,1.7824778356354947,1.0787117863790283,0.4071174930179054,1.8142349860358107,0.9108045186941592,0.5067354544113751,Sleep stage W
24420.0,1.6367318428010462,1.0286690856798781,0.4098839575810643,1.8197679151621284,0.8743510579350638,0.5160087634768918,Sleep stage W
24435.0,1.6419643790688747,1.024342616787732,0.4213360034995527,1.8426720069991054,0.8699022446314372,0.535582424666092,Sleep stage W
24450.0,1.8301325371031145,1.1085309055360524,0.37864584730676876,1.7572916946135375,0.9394872274257874,0.49075527083334036,Sleep stage W
24465.0,1.6072365847732812,1.0832559792410588,0.30049219337788474,1.6009843867557696,0.9267479158613393,0.46977469937352867,Sleep stage W
24480.0,1.63677171705054,1.0886788282320072,0.29965446394753403,1.599308927895068,0.9400608647231518,0.47089156248174335,Sleep stage W
24495.0,1.9669732431250446,1.2466460949996456,0.288906029952953,1.577812059905906,1.0,0.46993009017483933,Sleep stage W
24510.0,1.920135372820799,1.153258650671332,0.3324825362042828,1.6649650724085656,1.0,0.5158599631291767,Sleep stage W
24525.0,1.7778686673452142,1.1228712814371922,0.31704817852531664,1.6340963570506333,0.9689291904027401,0.5266426110186839,Sleep stage W
24540.0,1.760789592008826,1.1554635918325886,0.26194075021272545,1.523881500425451,1.0,0.45439945412676197,Sleep stage W
24555.0,1.8076818457239052,1.2301516811941404,0.23473941195980846,1.469478823919617,1.0,0.4516667359589191,Sleep stage W
24570.0,1.3779609312487462,1.019021575202397,0.2771093579529027,1.5542187159058054,0.8700443493304785,0.4299130139030168,Sleep stage W
24585.0,1.2388512474848128,0.9538200778227952,0.2826609283374233,1.5653218566748466,0.8297534237386128,0.42310367206668775,Sleep stage W
24600.0,1.5213943083581687,1.0974351307266155,0.2480003756181432,1.4960007512362865,0.9266828315326019,0.43946715709776846,Sleep stage W
24615.0,1.3675787326441957,1.0956139589807201,0.19629689586622856,1.3925937917324571,0.8963349417477686,0.4300964466194744,Sleep stage W
24630.0,1.0944772468608928,0.9177710179928859,0.24644190869274368,1.4928838173854873,0.7988153247277604,0.4190373587600146,Sleep stage W
24645.0,1.4816484345511056,0.985843049468015,0.39345440276147464,1.7869088055229492,0.8410755314727,0.49279410001978097,Sleep stage W
24660.0,2.0014805779420635,1.1205701234715952,0.4456327006220235,1.891265401244047,0.9444084479891416,0.5503587054681174,Sleep stage W
24675.0,1.7065447475330007,1.117243460667906,0.30346226025096756,1.6069245205019351,0.9505487197752949,0.5107032287105042,Sleep stage W
24690.0,1.6059439648993339,1.0803910402968995,0.3011345888809597,1.6022691777619193,0.9277136257777481,0.47647085651125154,Sleep stage W
24705.0,1.8038313380434337,1.1234155824248857,0.3166677329921269,1.6333354659842538,0.983060150466693,0.4879720809963405,Sleep stage W
24720.0,1.8004188001905879,1.1824204878217008,0.2613276405195696,1.5226552810391392,1.0,0.4627097858454983,Sleep stage W
24735.0,1.7558652837239535,1.2350502059090716,0.21084773530786566,1.4216954706157314,1.0,0.4432856948886628,Sleep stage W
24750.0,1.8446084743557032,1.205264314172579,0.26522985566947516,1.5304597113389504,1.0,0.47725796634395656,Sleep stage W
24765.0,1.8638468392073342,1.2209947300009,0.263249338187545,1.5264986763750898,1.0,0.4925968885622535,Sleep stage W
24780.0,1.7528957918254697,1.2978727195263295,0.17529572255174794,1.350591445103496,1.0,0.453475457337543,Sleep stage W
24795.0,1.6993339424036462,1.2655011738483242,0.1714074935371489,1.3428149870742978,1.0,0.42472798037535037,Sleep stage W
24810.0,1.7186831512605458,1.1839588373999401,0.2258204833518112,1.4516409667036223,1.0,0.46752860019608483,Sleep stage W
24825.0,1.7855880683685066,1.2048535122390327,0.24099799279759287,1.4819959855951859,1.0,0.4750658500532414,Sleep stage W
24840.0,1.8903370059579194,1.2694352327360088,0.24455827174565004,1.4891165434913,1.0,0.45194590593097084,Sleep stage W
24855.0,1.824788175664017,1.2289491133248023,0.2424181179997072,1.4848362359994143,1.0,0.42942773360072184,Sleep stage W
24870.0,1.6113924828497328,1.1526059504418966,0.21525790008173043,1.4305158001634608,0.9772998159975765,0.4255797411605199,Sleep stage W
24885.0,1.7086110851619212,1.2076978456281602,0.20738351125948268,1.4147670225189652,1.0,0.43429859441507246,Sleep stage W
24900.0,1.8071987568092491,1.278810515393062,0.2065936411438481,1.413187282287696,1.0,0.4555830282356571,Sleep stage W
24915.0,1.723987590775418,1.2669605685081757,0.1803635541733488,1.3607271083466976,1.0,0.45465018529297946,Sleep stage W
24930.0,1.6067193799563908,1.2553585464626071,0.13994441447977563,1.2798888289595514,1.0,0.44056597758823735,Sleep stage W
24945.0,1.7073846989351593,1.1695843430203456,0.22991089061862482,1.4598217812372496,1.0,0.430224830397836,Sleep stage W
24960.0,1.771877527953521,1.1900978056435751,0.2444251722636081,1.4888503445272163,1.0,0.44480486004587544,Sleep stage W
24975.0,1.7036744613079586,1.2321822845858612,0.19132403647588833,1.3826480729517767,1.0,0.4873814844910978,Sleep stage W
24990.0,1.6627264381983344,1.1725494095411608,0.20902190759235822,1.4180438151847166,1.0,0.4547226747333154,Sleep stage W
25005.0,1.5517423821739291,1.076476128792946,0.28605086921224876,1.5721017384244975,0.9169265971658939,0.46520493584827516,Sleep stage W
25020.0,1.688115635913839,1.1053237365405921,0.2958577347745005,1.591715469549001,0.9595050368631775,0.455499351112138,Sleep stage W
25035.0,1.8512640265941418,1.2527500655329848,0.23888003582203687,1.4777600716440737,1.0,0.4601360927449244,Sleep stage W
25050.0,1.7822960542953126,1.348048397240174,0.16106530668489455,1.3221306133697892,1.0,0.427100388378477,Sleep stage W
25065.0,1.7877130947282132,1.236793542990929,0.22272090392912278,1.4454418078582456,1.0,0.42930619002386894,Sleep stage W
25080.0,1.8086334913167628,1.1390862762789236,0.29673147885153406,1.5934629577030681,0.9964418903725348,0.4562843421171625,Sleep stage W
25095.0,1.6770439436676103,1.0910495076391864,0.31232265185571395,1.624645303711428,0.9461095482286912,0.4733806730826309,Sleep stage W
25110.0,1.380484464945951,1.0318165136784414,0.25482847914957496,1.50965695829915,0.886238833976707,0.41782884474274995,Sleep stage W
25125.0,1.4428929621402165,1.0447487665292077,0.2712925259159125,1.542585051831825,0.8953093694846732,0.4354322515835216,Sleep stage W
25140.0,1.537686029730983,1.055007619230299,0.3048880906957866,1.6097761813915732,0.905412686392526,0.4453963781197473,Sleep stage W
25155.0,1.4928931556724618,1.029602207260192,0.3164645992425427,1.6329291984850856,0.8879569428443778,0.44609444586236396,Sleep stage W
25170.0,1.684493240213719,1.0979697733368885,0.3120411159626897,1.6240822319253794,0.9446498787399383,0.4392584291862571,Sleep stage W
25185.0,1.9180325299374272,1.2177953573844549,0.2875019880421129,1.5750039760842258,1.0,0.4103604882830396,Sleep stage W
25200.0,1.8996667685583803,1.2259204779100576,0.27479200437083884,1.5495840087416777,1.0,0.42826977489147133,Sleep stage W
25215.0,1.7854384429533832,1.270530931055705,0.20263478019769005,1.40526956039538,1.0,0.4501897735161986,Sleep stage W
25230.0,1.6839462032840071,1.2916620668940237,0.15185246452784804,1.3037049290556961,1.0,0.43602730765685405,Sleep stage W
25245.0,1.7013671464480236,1.2965148300245575,0.15613100099124883,1.3122620019824978,1.0,0.4396519546921727,Sleep stage W
25260.0,1.5854752051638794,1.1569972331710736,0.18516810572590672,1.3703362114518134,1.0,0.43203903865746207,Sleep stage W
25275.0,1.3900144428015528,1.0699306602719956,0.21586113541413782,1.4317222708282755,0.9074127959540799,0.43092710185059246,Sleep stage W
25290.0,1.4579494064927119,1.0672368802810186,0.25060472166041814,1.5012094433208363,0.9099977973413114,0.4321823990495278,Sleep stage W
25305.0,1.3890115600577682,1.0181021037255422,0.2777250953787932,1.5554501907575864,0.877118794184641,0.4562288918926243,Sleep stage W
25320.0,1.559747072233958,1.0807599525452931,0.2791764163989428,1.5583528327978855,0.926102679462638,0.43090353654748215,Sleep stage W
25335.0,1.8876099666386603,1.1858278555006816,0.29590387335001145,1.591807746700023,1.0,0.4620113940930676,Sleep stage W
25350.0,1.9942155798981536,1.2088428375803597,0.32484485075405223,1.6496897015081045,1.0,0.49619612752278064,Sleep stage W
25365.0,1.9166744283768837,1.202884248535139,0.2966994458157514,1.593398891631503,1.0,0.48180095468497175,Sleep stage W
25380.0,1.644609225716536,1.0824185044896395,0.3196228960246686,1.639245792049337,0.9268798407527447,0.511350237279145,Sleep stage W
25395.0,1.6753329249409288,1.089619705937334,0.32286114084233986,1.6457222816846797,0.9342640238617498,0.5159945786123508,Sleep stage W
25410.0,1.9264906733338645,1.1749282252954447,0.31983334464938645,1.6396666892987728,1.0,0.4686482114748903,Sleep stage W
25425.0,1.889499175849658,1.138729865876224,0.32965206783073875,1.6593041356614775,1.0,0.4555016252771147,Sleep stage W
25440.0,1.8431475302017255,1.1193802576856502,0.35140035936572944,1.7028007187314589,0.9669825362255041,0.48126476177793576,Sleep stage W
25455.0,1.5939098374230667,1.0543237700175805,0.3325034204353869,1.6650068408707739,0.9079746655564621,0.44985534371835645,Sleep stage W
25470.0,1.590656409416667,1.097998653271718,0.26970332143554376,1.5394066428710875,0.9410684552015871,0.4098689124035882,Sleep stage W
25485.0,1.9251473156319854,1.3040402567717204,0.23814719508655213,1.4762943901731043,1.0,0.4388832843906485,Sleep stage W
25500.0,1.8376685302088056,1.3562289184646292,0.17749201671986478,1.3549840334397296,1.0,0.44541750494320886,Sleep stage W
25515.0,1.8523153807659891,1.2883993003384067,0.21884367690958323,1.4376873538191663,1.0,0.42934051534320894,Sleep stage W
25530.0,1.8905301779478898,1.2591788862213096,0.2506996021912394,1.5013992043824786,1.0,0.4549423670876352,Sleep stage W
25545.0,1.9106753871972724,1.343266068902472,0.21120511097194897,1.4224102219438979,1.0,0.4800511506416157,Sleep stage W
25560.0,1.9999495602322606,1.3294642647889516,0.25216371481400685,1.5043274296280136,1.0,0.4588487919543929,Sleep stage W
25575.0,1.9412059810368671,1.1885624446342322,0.3166192654834611,1.6332385309669222,1.0,0.4721974011758311,Sleep stage W
25590.0,1.3502091993426757,1.0054455134547575,0.27678560866626406,1.5535712173325282,0.8643932275103804,0.4494842227034025,Sleep stage W
25605.0,1.3468402133913988,1.0117652925568443,0.26606809841352547,1.532136196827051,0.8688382348428808,0.4795358155363396,Sleep stage W
25620.0,1.8414668435791977,1.133655357460976,0.3397377138825075,1.679475427765015,0.9671842255781198,0.46049298927724136,Sleep stage W
25635.0,1.9336217727511398,1.1782622138870122,0.32053966848866533,1.6410793369773307,1.0,0.43875086062193014,Sleep stage W
